sku_id,region,train_rows,test_rows
SKU-102993,East,1.0,
SKU-102994,North,1.0,
SKU-102995,East,1.0,
SKU-102996,North,1.0,
SKU-102997,East,1.0,
SKU-102998,South,1.0,
SKU-102999,East,1.0,
SKU-103000,West,1.0,
SKU-103001,West,1.0,
SKU-103002,South,1.0,
SKU-103003,West,1.0,
SKU-103004,East,1.0,
SKU-103005,East,1.0,
SKU-103006,North,1.0,
SKU-103007,South,1.0,
SKU-103008,East,1.0,
SKU-103009,East,1.0,
SKU-103010,North,1.0,
SKU-103011,West,1.0,
SKU-103012,North,1.0,
SKU-103013,South,1.0,
SKU-103014,South,1.0,
SKU-103015,East,1.0,
SKU-103016,West,1.0,
SKU-103017,South,1.0,
SKU-103018,North,1.0,
SKU-103019,North,1.0,
SKU-103020,East,1.0,
SKU-103021,West,1.0,
SKU-103022,South,1.0,
SKU-103023,East,1.0,
SKU-103024,South,1.0,
SKU-103025,West,1.0,
SKU-103026,West,1.0,
SKU-103027,South,1.0,
SKU-103028,South,1.0,
SKU-103029,West,1.0,
SKU-103030,North,1.0,
SKU-103031,East,1.0,
SKU-103032,North,1.0,
SKU-103033,South,1.0,
SKU-103034,South,1.0,
SKU-103035,North,1.0,
SKU-103036,South,1.0,
SKU-103037,North,1.0,
SKU-103038,North,1.0,
SKU-103039,North,1.0,
SKU-103040,North,1.0,
SKU-103041,East,1.0,
SKU-103042,South,1.0,
SKU-103043,West,1.0,
SKU-103044,East,1.0,
SKU-103045,East,1.0,
SKU-103046,East,1.0,
SKU-103047,East,1.0,
SKU-103048,West,1.0,
SKU-103049,South,1.0,
SKU-103050,North,1.0,
SKU-103051,North,1.0,
SKU-103052,East,1.0,
SKU-103053,West,1.0,
SKU-103054,North,1.0,
SKU-103055,South,1.0,
SKU-103056,West,1.0,
SKU-103057,West,1.0,
SKU-103058,West,1.0,
SKU-103059,East,1.0,
SKU-103060,South,1.0,
SKU-103061,East,1.0,
SKU-103062,North,1.0,
SKU-103063,South,1.0,
SKU-103064,East,1.0,
SKU-103065,South,1.0,
SKU-103066,West,1.0,
SKU-103067,East,1.0,
SKU-103068,South,1.0,
SKU-103069,North,1.0,
SKU-103070,East,1.0,
SKU-103071,West,1.0,
SKU-103072,West,1.0,
SKU-103073,South,1.0,
SKU-103074,North,1.0,
SKU-103075,West,1.0,
SKU-103076,South,1.0,
SKU-103077,South,1.0,
SKU-103078,East,1.0,
SKU-103079,West,1.0,
SKU-103080,West,1.0,
SKU-103081,North,1.0,
SKU-103082,South,1.0,
SKU-103083,West,1.0,
SKU-103084,West,1.0,
SKU-103085,West,1.0,
SKU-103086,West,1.0,
SKU-103087,North,1.0,
SKU-103088,West,1.0,
SKU-103089,East,1.0,
SKU-103090,East,1.0,
SKU-103091,East,1.0,
SKU-103092,South,1.0,
SKU-103093,North,1.0,
SKU-103094,North,1.0,
SKU-103095,East,1.0,
SKU-103096,South,1.0,
SKU-103097,South,1.0,
SKU-103098,North,1.0,
SKU-103099,East,1.0,
SKU-103100,South,1.0,
SKU-103101,East,1.0,
SKU-103102,East,1.0,
SKU-103103,East,1.0,
SKU-103104,West,1.0,
SKU-103105,East,1.0,
SKU-103106,North,1.0,
SKU-103107,East,1.0,
SKU-103108,West,1.0,
SKU-103109,South,1.0,
SKU-103110,East,1.0,
SKU-103111,East,1.0,
SKU-103112,East,1.0,
SKU-103113,South,1.0,
SKU-103114,West,1.0,
SKU-103115,North,1.0,
SKU-103116,North,1.0,
SKU-103117,West,1.0,
SKU-103118,North,1.0,
SKU-103119,West,1.0,
SKU-103120,South,1.0,
SKU-103121,South,1.0,
SKU-103122,South,1.0,
SKU-103123,West,1.0,
SKU-103124,South,1.0,
SKU-103125,North,1.0,
SKU-103126,East,1.0,
SKU-103127,West,1.0,
SKU-103128,West,1.0,
SKU-103129,East,1.0,
SKU-103130,North,1.0,
SKU-103131,East,1.0,
SKU-103132,South,1.0,
SKU-103133,South,1.0,
SKU-103134,North,1.0,
SKU-103135,South,1.0,
SKU-103136,North,1.0,
SKU-103137,West,1.0,
SKU-103138,South,1.0,
SKU-103139,East,1.0,
SKU-103140,North,1.0,
SKU-103141,North,1.0,
SKU-103142,West,1.0,
SKU-103143,East,1.0,
SKU-103144,South,1.0,
SKU-103145,East,1.0,
SKU-103146,East,1.0,
SKU-103147,South,1.0,
SKU-103148,North,1.0,
SKU-103149,North,1.0,
SKU-103150,East,1.0,
SKU-103151,East,1.0,
SKU-103152,North,1.0,
SKU-103153,West,1.0,
SKU-103154,West,1.0,
SKU-103155,West,1.0,
SKU-103156,West,1.0,
SKU-103157,East,1.0,
SKU-103158,East,1.0,
SKU-103159,North,1.0,
SKU-103160,North,1.0,
SKU-103161,South,1.0,
SKU-103162,West,1.0,
SKU-103163,West,1.0,
SKU-103164,East,1.0,
SKU-103165,West,1.0,
SKU-103166,East,1.0,
SKU-103167,South,1.0,
SKU-103168,North,1.0,
SKU-103169,South,1.0,
SKU-103170,South,1.0,
SKU-103171,South,1.0,
SKU-103172,East,1.0,
SKU-103173,North,1.0,
SKU-103174,West,1.0,
SKU-103175,South,1.0,
SKU-103176,West,1.0,
SKU-103177,South,1.0,
SKU-103178,South,1.0,
SKU-103179,North,1.0,
SKU-103180,East,1.0,
SKU-103181,West,1.0,
SKU-103182,North,1.0,
SKU-103183,North,1.0,
SKU-103184,East,1.0,
SKU-103185,North,1.0,
SKU-103186,North,1.0,
SKU-103187,South,1.0,
SKU-103188,North,1.0,
SKU-103189,West,1.0,
SKU-103190,South,1.0,
SKU-103191,East,1.0,
SKU-103192,South,1.0,
SKU-103193,North,1.0,
SKU-103194,West,1.0,
SKU-103195,West,1.0,
SKU-103196,South,1.0,
SKU-103197,West,1.0,
SKU-103198,North,1.0,
SKU-103199,East,1.0,
SKU-103200,South,1.0,
SKU-103201,West,1.0,
SKU-103202,East,1.0,
SKU-103203,South,1.0,
SKU-103204,East,1.0,
SKU-103205,West,1.0,
SKU-103206,South,1.0,
SKU-103207,East,1.0,
SKU-103208,South,1.0,
SKU-103209,West,1.0,
SKU-103210,West,1.0,
SKU-103211,North,1.0,
SKU-103212,West,1.0,
SKU-103213,West,1.0,
SKU-103214,West,1.0,
SKU-103215,North,1.0,
SKU-103216,South,1.0,
SKU-103217,North,1.0,
SKU-103218,East,1.0,
SKU-103219,West,1.0,
SKU-103220,East,1.0,
SKU-103221,West,1.0,
SKU-103222,South,1.0,
SKU-103223,South,1.0,
SKU-103224,South,1.0,
SKU-103225,South,1.0,
SKU-103226,East,1.0,
SKU-103227,South,1.0,
SKU-103228,North,1.0,
SKU-103229,East,1.0,
SKU-103230,East,1.0,
SKU-103231,West,1.0,
SKU-103232,West,1.0,
SKU-103233,West,1.0,
SKU-103234,South,1.0,
SKU-103235,South,1.0,
SKU-103236,South,1.0,
SKU-103237,East,1.0,
SKU-103238,East,1.0,
SKU-103239,West,1.0,
SKU-103240,South,1.0,
SKU-103241,West,1.0,
SKU-103242,East,1.0,
SKU-103243,North,1.0,
SKU-103244,West,1.0,
SKU-103245,North,1.0,
SKU-103246,East,1.0,
SKU-103247,West,1.0,
SKU-103248,East,1.0,
SKU-103249,West,1.0,
SKU-103250,East,1.0,
SKU-103251,South,1.0,
SKU-103252,West,1.0,
SKU-103253,East,1.0,
SKU-103254,North,1.0,
SKU-103255,West,1.0,
SKU-103256,East,1.0,
SKU-103257,West,1.0,
SKU-103258,North,1.0,
SKU-103259,West,1.0,
SKU-103260,East,1.0,
SKU-103261,West,1.0,
SKU-103262,South,1.0,
SKU-103263,North,1.0,
SKU-103264,North,1.0,
SKU-103265,East,1.0,
SKU-103266,South,1.0,
SKU-103267,East,1.0,
SKU-103268,South,1.0,
SKU-103269,North,1.0,
SKU-103270,North,1.0,
SKU-103271,North,1.0,
SKU-103272,North,1.0,
SKU-103273,West,1.0,
SKU-103274,South,1.0,
SKU-103275,North,1.0,
SKU-103276,East,1.0,
SKU-103277,South,1.0,
SKU-103278,East,1.0,
SKU-103279,East,1.0,
SKU-103280,South,1.0,
SKU-103281,East,1.0,
SKU-103282,West,1.0,
SKU-103283,South,1.0,
SKU-103284,South,1.0,
SKU-103285,North,1.0,
SKU-103286,East,1.0,
SKU-103287,West,1.0,
SKU-103288,West,1.0,
SKU-103289,West,1.0,
SKU-103290,East,1.0,
SKU-103291,South,1.0,
SKU-103292,South,1.0,
SKU-103293,South,1.0,
SKU-103294,East,1.0,
SKU-103295,North,1.0,
SKU-103296,North,1.0,
SKU-103297,South,1.0,
SKU-103298,East,1.0,
SKU-103299,West,1.0,
SKU-103300,West,1.0,
SKU-103301,East,1.0,
SKU-103302,South,1.0,
SKU-103303,East,1.0,
SKU-103304,North,1.0,
SKU-103305,North,1.0,
SKU-103306,East,1.0,
SKU-103307,West,1.0,
SKU-103308,East,1.0,
SKU-103309,South,1.0,
SKU-103310,East,1.0,
SKU-103311,South,1.0,
SKU-103312,South,1.0,
SKU-103313,North,1.0,
SKU-103314,West,1.0,
SKU-103315,South,1.0,
SKU-103316,North,1.0,
SKU-103317,South,1.0,
SKU-103318,North,1.0,
SKU-103319,East,1.0,
SKU-103320,East,1.0,
SKU-103321,West,1.0,
SKU-103322,West,1.0,
SKU-103323,East,1.0,
SKU-103324,South,1.0,
SKU-103325,North,1.0,
SKU-103326,North,1.0,
SKU-103327,South,1.0,
SKU-103328,South,1.0,
SKU-103329,North,1.0,
SKU-103330,West,1.0,
SKU-103331,East,1.0,
SKU-103332,West,1.0,
SKU-103333,North,1.0,
SKU-103334,North,1.0,
SKU-103335,South,1.0,
SKU-103336,West,1.0,
SKU-103337,West,1.0,
SKU-103338,South,1.0,
SKU-103339,East,1.0,
SKU-103340,North,1.0,
SKU-103341,South,1.0,
SKU-103342,South,1.0,
SKU-103343,West,1.0,
SKU-103344,West,1.0,
SKU-103345,West,1.0,
SKU-103346,West,1.0,
SKU-103347,West,1.0,
SKU-103348,North,1.0,
SKU-103349,South,1.0,
SKU-103350,South,1.0,
SKU-103351,West,1.0,
SKU-103352,East,1.0,
SKU-103353,West,1.0,
SKU-103354,East,1.0,
SKU-103355,East,1.0,
SKU-103356,South,1.0,
SKU-103357,South,1.0,
SKU-103358,North,1.0,
SKU-103359,East,1.0,
SKU-103360,South,1.0,
SKU-103361,East,1.0,
SKU-103362,North,1.0,
SKU-103363,North,1.0,
SKU-103364,North,1.0,
SKU-103365,North,1.0,
SKU-103366,North,1.0,
SKU-103367,East,1.0,
SKU-103368,South,1.0,
SKU-103369,East,1.0,
SKU-103370,North,1.0,
SKU-103371,South,1.0,
SKU-103372,East,1.0,
SKU-103373,East,1.0,
SKU-103374,West,1.0,
SKU-103375,South,1.0,
SKU-103376,West,1.0,
SKU-103377,East,1.0,
SKU-103378,West,1.0,
SKU-103379,West,1.0,
SKU-103380,North,1.0,
SKU-103381,North,1.0,
SKU-103382,North,1.0,
SKU-103383,South,1.0,
SKU-103384,East,1.0,
SKU-103385,West,1.0,
SKU-103386,East,1.0,
SKU-103387,North,1.0,
SKU-103388,East,1.0,
SKU-103389,East,1.0,
SKU-103390,West,1.0,
SKU-103391,South,1.0,
SKU-103392,North,1.0,
SKU-103393,North,1.0,
SKU-103394,South,1.0,
SKU-103395,East,1.0,
SKU-103396,North,1.0,
SKU-103397,East,1.0,
SKU-103398,North,1.0,
SKU-103399,North,1.0,
SKU-103400,East,1.0,
SKU-103401,South,1.0,
SKU-103402,West,1.0,
SKU-103403,West,1.0,
SKU-103404,South,1.0,
SKU-103405,West,1.0,
SKU-103406,East,1.0,
SKU-103407,South,1.0,
SKU-103408,East,1.0,
SKU-103409,North,1.0,
SKU-103410,South,1.0,
SKU-103411,South,1.0,
SKU-103412,South,1.0,
SKU-103413,South,1.0,
SKU-103414,South,1.0,
SKU-103415,West,1.0,
SKU-103416,South,1.0,
SKU-103417,South,1.0,
SKU-103418,South,1.0,
SKU-103419,South,1.0,
SKU-103420,West,1.0,
SKU-103421,East,1.0,
SKU-103422,South,1.0,
SKU-103423,South,1.0,
SKU-103424,West,1.0,
SKU-103425,West,1.0,
SKU-103426,West,1.0,
SKU-103427,North,1.0,
SKU-103428,West,1.0,
SKU-103429,West,1.0,
SKU-103430,East,1.0,
SKU-103431,West,1.0,
SKU-103432,North,1.0,
SKU-103433,South,1.0,
SKU-103434,South,1.0,
SKU-103435,North,1.0,
SKU-103436,East,1.0,
SKU-103437,North,1.0,
SKU-103438,South,1.0,
SKU-103439,West,1.0,
SKU-103440,West,1.0,
SKU-103441,North,1.0,
SKU-103442,South,1.0,
SKU-103443,West,1.0,
SKU-103444,East,1.0,
SKU-103445,South,1.0,
SKU-103446,West,1.0,
SKU-103447,East,1.0,
SKU-103448,West,1.0,
SKU-103449,West,1.0,
SKU-103450,West,1.0,
SKU-103451,North,1.0,
SKU-103452,North,1.0,
SKU-103453,North,1.0,
SKU-103454,North,1.0,
SKU-103455,East,1.0,
SKU-103456,West,1.0,
SKU-103457,South,1.0,
SKU-103458,East,1.0,
SKU-103459,North,1.0,
SKU-103460,West,1.0,
SKU-103461,South,1.0,
SKU-103462,South,1.0,
SKU-103463,East,1.0,
SKU-103464,South,1.0,
SKU-103465,West,1.0,
SKU-103466,South,1.0,
SKU-103467,West,1.0,
SKU-103468,South,1.0,
SKU-103469,North,1.0,
SKU-103470,North,1.0,
SKU-103471,East,1.0,
SKU-103472,South,1.0,
SKU-103473,South,1.0,
SKU-103474,East,1.0,
SKU-103475,West,1.0,
SKU-103476,South,1.0,
SKU-103477,East,1.0,
SKU-103478,East,1.0,
SKU-103479,South,1.0,
SKU-103480,West,1.0,
SKU-103481,South,1.0,
SKU-103482,East,1.0,
SKU-103483,West,1.0,
SKU-103484,West,1.0,
SKU-103485,East,1.0,
SKU-103486,South,1.0,
SKU-103487,West,1.0,
SKU-103488,North,1.0,
SKU-103489,South,1.0,
SKU-103490,East,1.0,
SKU-103491,South,1.0,
SKU-103492,North,1.0,
SKU-103493,West,1.0,
SKU-103494,West,1.0,
SKU-103495,East,1.0,
SKU-103496,West,1.0,
SKU-103497,North,1.0,
SKU-103498,East,1.0,
SKU-103499,South,1.0,
SKU-103500,East,1.0,
SKU-103501,West,1.0,
SKU-103502,East,1.0,
SKU-103503,East,1.0,
SKU-103504,South,1.0,
SKU-103505,South,1.0,
SKU-103506,East,1.0,
SKU-103507,South,1.0,
SKU-103508,West,1.0,
SKU-103509,South,1.0,
SKU-103510,West,1.0,
SKU-103511,East,1.0,
SKU-103512,East,1.0,
SKU-103513,South,1.0,
SKU-103514,East,1.0,
SKU-103515,West,1.0,
SKU-103516,North,1.0,
SKU-103517,South,1.0,
SKU-103518,North,1.0,
SKU-103519,South,1.0,
SKU-103520,West,1.0,
SKU-103521,South,1.0,
SKU-103522,South,1.0,
SKU-103523,North,1.0,
SKU-103524,South,1.0,
SKU-103525,South,1.0,
SKU-103526,North,1.0,
SKU-103527,South,1.0,
SKU-103528,South,1.0,
SKU-103529,East,1.0,
SKU-103530,North,1.0,
SKU-103531,East,1.0,
SKU-103532,West,1.0,
SKU-103533,North,1.0,
SKU-103534,West,1.0,
SKU-103535,North,1.0,
SKU-103536,South,1.0,
SKU-103537,North,1.0,
SKU-103538,North,1.0,
SKU-103539,East,1.0,
SKU-103540,West,1.0,
SKU-103541,West,1.0,
SKU-103542,North,1.0,
SKU-103543,North,1.0,
SKU-103544,North,1.0,
SKU-103545,South,1.0,
SKU-103546,South,1.0,
SKU-103547,South,1.0,
SKU-103548,South,1.0,
SKU-103549,West,1.0,
SKU-103550,West,1.0,
SKU-103551,North,1.0,
SKU-103552,South,1.0,
SKU-103553,South,1.0,
SKU-103554,South,1.0,
SKU-103555,South,1.0,
SKU-103556,East,1.0,
SKU-103557,North,1.0,
SKU-103558,East,1.0,
SKU-103559,East,1.0,
SKU-103560,South,1.0,
SKU-103561,West,1.0,
SKU-103562,East,1.0,
SKU-103563,North,1.0,
SKU-103564,West,1.0,
SKU-103565,South,1.0,
SKU-103566,North,1.0,
SKU-103567,South,1.0,
SKU-103568,West,1.0,
SKU-103569,South,1.0,
SKU-103570,East,1.0,
SKU-103571,East,1.0,
SKU-103572,South,1.0,
SKU-103573,North,1.0,
SKU-103574,South,1.0,
SKU-103575,North,1.0,
SKU-103576,South,1.0,
SKU-103577,West,1.0,
SKU-103578,East,1.0,
SKU-103579,North,1.0,
SKU-103580,South,1.0,
SKU-103581,West,1.0,
SKU-103582,South,1.0,
SKU-103583,South,1.0,
SKU-103584,East,1.0,
SKU-103585,East,1.0,
SKU-103586,South,1.0,
SKU-103587,East,1.0,
SKU-103588,South,1.0,
SKU-103589,South,1.0,
SKU-103590,West,1.0,
SKU-103591,West,1.0,
SKU-103592,North,1.0,
SKU-103593,South,1.0,
SKU-103594,East,1.0,
SKU-103595,East,1.0,
SKU-103596,West,1.0,
SKU-103597,South,1.0,
SKU-103598,West,1.0,
SKU-103599,East,1.0,
SKU-103600,North,1.0,
SKU-103601,North,1.0,
SKU-103602,North,1.0,
SKU-103603,South,1.0,
SKU-103604,East,1.0,
SKU-103605,South,1.0,
SKU-103606,North,1.0,
SKU-103607,East,1.0,
SKU-103608,West,1.0,
SKU-103609,North,1.0,
SKU-103610,North,1.0,
SKU-103611,South,1.0,
SKU-103612,West,1.0,
SKU-103613,North,1.0,
SKU-103614,North,1.0,
SKU-103615,North,1.0,
SKU-103616,West,1.0,
SKU-103617,North,1.0,
SKU-103618,North,1.0,
SKU-103619,South,1.0,
SKU-103620,South,1.0,
SKU-103621,South,1.0,
SKU-103622,North,1.0,
SKU-103623,South,1.0,
SKU-103624,West,1.0,
SKU-103625,North,1.0,
SKU-103626,West,1.0,
SKU-103627,North,1.0,
SKU-103628,West,1.0,
SKU-103629,North,1.0,
SKU-103630,North,1.0,
SKU-103631,North,1.0,
SKU-103632,South,1.0,
SKU-103633,West,1.0,
SKU-103634,East,1.0,
SKU-103635,South,1.0,
SKU-103636,South,1.0,
SKU-103637,West,1.0,
SKU-103638,North,1.0,
SKU-103639,West,1.0,
SKU-103640,South,1.0,
SKU-103641,East,1.0,
SKU-103642,North,1.0,
SKU-103643,North,1.0,
SKU-103644,South,1.0,
SKU-103645,West,1.0,
SKU-103646,North,1.0,
SKU-103647,North,1.0,
SKU-103648,West,1.0,
SKU-103649,South,1.0,
SKU-103650,North,1.0,
SKU-103651,North,1.0,
SKU-103652,North,1.0,
SKU-103653,West,1.0,
SKU-103654,South,1.0,
SKU-103655,North,1.0,
SKU-103656,North,1.0,
SKU-103657,West,1.0,
SKU-103658,North,1.0,
SKU-103659,East,1.0,
SKU-103660,South,1.0,
SKU-103661,South,1.0,
SKU-103662,South,1.0,
SKU-103663,South,1.0,
SKU-103664,North,1.0,
SKU-103665,South,1.0,
SKU-103666,West,1.0,
SKU-103667,North,1.0,
SKU-103668,East,1.0,
SKU-103669,East,1.0,
SKU-103670,East,1.0,
SKU-103671,East,1.0,
SKU-103672,South,1.0,
SKU-103673,West,1.0,
SKU-103674,West,1.0,
SKU-103675,West,1.0,
SKU-103676,West,1.0,
SKU-103677,South,1.0,
SKU-103678,North,1.0,
SKU-103679,West,1.0,
SKU-103680,North,1.0,
SKU-103681,East,1.0,
SKU-103682,West,1.0,
SKU-103683,East,1.0,
SKU-103684,South,1.0,
SKU-103685,East,1.0,
SKU-103686,East,1.0,
SKU-103687,West,1.0,
SKU-103688,North,1.0,
SKU-103689,West,1.0,
SKU-103690,West,1.0,
SKU-103691,East,1.0,
SKU-103692,West,1.0,
SKU-103693,North,1.0,
SKU-103694,East,1.0,
SKU-103695,West,1.0,
SKU-103696,North,1.0,
SKU-103697,East,1.0,
SKU-103698,North,1.0,
SKU-103699,East,1.0,
SKU-103700,East,1.0,
SKU-103701,South,1.0,
SKU-103702,North,1.0,
SKU-103703,West,1.0,
SKU-103704,North,1.0,
SKU-103705,North,1.0,
SKU-103706,West,1.0,
SKU-103707,North,1.0,
SKU-103708,North,1.0,
SKU-103709,West,1.0,
SKU-103710,West,1.0,
SKU-103711,West,1.0,
SKU-103712,West,1.0,
SKU-103713,East,1.0,
SKU-103714,North,1.0,
SKU-103715,West,1.0,
SKU-103716,East,1.0,
SKU-103717,South,1.0,
SKU-103718,North,1.0,
SKU-103719,South,1.0,
SKU-103720,North,1.0,
SKU-103721,East,1.0,
SKU-103722,East,1.0,
SKU-103723,East,1.0,
SKU-103724,South,1.0,
SKU-103725,East,1.0,
SKU-103726,West,1.0,
SKU-103727,North,1.0,
SKU-103728,North,1.0,
SKU-103729,South,1.0,
SKU-103730,West,1.0,
SKU-103731,West,1.0,
SKU-103732,South,1.0,
SKU-103733,West,1.0,
SKU-103734,South,1.0,
SKU-103735,West,1.0,
SKU-103736,West,1.0,
SKU-103737,South,1.0,
SKU-103738,West,1.0,
SKU-103739,South,1.0,
SKU-103740,North,1.0,
SKU-103741,West,1.0,
SKU-103742,South,1.0,
SKU-103743,West,1.0,
SKU-103744,West,1.0,
SKU-103745,North,1.0,
SKU-103746,West,1.0,
SKU-103747,East,1.0,
SKU-103748,East,1.0,
SKU-103749,South,1.0,
SKU-103750,East,1.0,
SKU-103751,North,1.0,
SKU-103752,North,1.0,
SKU-103753,South,1.0,
SKU-103754,North,1.0,
SKU-103755,South,1.0,
SKU-103756,North,1.0,
SKU-103757,East,1.0,
SKU-103758,West,1.0,
SKU-103759,South,1.0,
SKU-103760,West,1.0,
SKU-103761,West,1.0,
SKU-103762,North,1.0,
SKU-103763,North,1.0,
SKU-103764,North,1.0,
SKU-103765,East,1.0,
SKU-103766,East,1.0,
SKU-103767,South,1.0,
SKU-103768,South,1.0,
SKU-103769,North,1.0,
SKU-103770,West,1.0,
SKU-103771,West,1.0,
SKU-103772,East,1.0,
SKU-103773,North,1.0,
SKU-103774,West,1.0,
SKU-103775,East,1.0,
SKU-103776,West,1.0,
SKU-103777,South,1.0,
SKU-103778,West,1.0,
SKU-103779,South,1.0,
SKU-103780,West,1.0,
SKU-103781,West,1.0,
SKU-103782,North,1.0,
SKU-103783,South,1.0,
SKU-103784,North,1.0,
SKU-103785,South,1.0,
SKU-103786,East,1.0,
SKU-103787,North,1.0,
SKU-103788,North,1.0,
SKU-103789,South,1.0,
SKU-103790,West,1.0,
SKU-103791,South,1.0,
SKU-103792,East,1.0,
SKU-103793,South,1.0,
SKU-103794,East,1.0,
SKU-103795,South,1.0,
SKU-103796,North,1.0,
SKU-103797,North,1.0,
SKU-103798,North,1.0,
SKU-103799,North,1.0,
SKU-103800,North,1.0,
SKU-103801,West,1.0,
SKU-103802,East,1.0,
SKU-103803,West,1.0,
SKU-103804,West,1.0,
SKU-103805,West,1.0,
SKU-103806,West,1.0,
SKU-103807,North,1.0,
SKU-103808,North,1.0,
SKU-103809,West,1.0,
SKU-103810,North,1.0,
SKU-103811,North,1.0,
SKU-103812,North,1.0,
SKU-103813,North,1.0,
SKU-103814,North,1.0,
SKU-103815,North,1.0,
SKU-103816,South,1.0,
SKU-103817,North,1.0,
SKU-103818,West,1.0,
SKU-103819,South,1.0,
SKU-103820,South,1.0,
SKU-103821,West,1.0,
SKU-103822,South,1.0,
SKU-103823,East,1.0,
SKU-103824,South,1.0,
SKU-103825,South,1.0,
SKU-103826,East,1.0,
SKU-103827,North,1.0,
SKU-103828,West,1.0,
SKU-103829,West,1.0,
SKU-103830,South,1.0,
SKU-103831,West,1.0,
SKU-103832,North,1.0,
SKU-103833,West,1.0,
SKU-103834,North,1.0,
SKU-103835,North,1.0,
SKU-103836,East,1.0,
SKU-103837,West,1.0,
SKU-103838,West,1.0,
SKU-103839,North,1.0,
SKU-103840,North,1.0,
SKU-103841,South,1.0,
SKU-103842,South,1.0,
SKU-103843,North,1.0,
SKU-103844,South,1.0,
SKU-103845,East,1.0,
SKU-103846,North,1.0,
SKU-103847,North,1.0,
SKU-103848,West,1.0,
SKU-103849,West,1.0,
SKU-103850,North,1.0,
SKU-103851,West,1.0,
SKU-103852,North,1.0,
SKU-103853,South,1.0,
SKU-103854,North,1.0,
SKU-103855,West,1.0,
SKU-103856,South,1.0,
SKU-103857,West,1.0,
SKU-103858,East,1.0,
SKU-103859,East,1.0,
SKU-103860,West,1.0,
SKU-103861,North,1.0,
SKU-103862,East,1.0,
SKU-103863,North,1.0,
SKU-103864,West,1.0,
SKU-103865,West,1.0,
SKU-103866,West,1.0,
SKU-103867,North,1.0,
SKU-103868,South,1.0,
SKU-103869,East,1.0,
SKU-103870,West,1.0,
SKU-103871,West,1.0,
SKU-103872,East,1.0,
SKU-103873,North,1.0,
SKU-103874,South,1.0,
SKU-103875,South,1.0,
SKU-103876,East,1.0,
SKU-103877,West,1.0,
SKU-103878,West,1.0,
SKU-103879,South,1.0,
SKU-103880,East,1.0,
SKU-103881,South,1.0,
SKU-103882,North,1.0,
SKU-103883,East,1.0,
SKU-103884,South,1.0,
SKU-103885,West,1.0,
SKU-103886,South,1.0,
SKU-103887,East,1.0,
SKU-103888,North,1.0,
SKU-103889,North,1.0,
SKU-103890,East,1.0,
SKU-103891,North,1.0,
SKU-103892,South,1.0,
SKU-103893,South,1.0,
SKU-103894,East,1.0,
SKU-103895,South,1.0,
SKU-103896,East,1.0,
SKU-103897,East,1.0,
SKU-103898,South,1.0,
SKU-103899,East,1.0,
SKU-103900,East,1.0,
SKU-103901,North,1.0,
SKU-103902,South,1.0,
SKU-103903,South,1.0,
SKU-103904,East,1.0,
SKU-103905,North,1.0,
SKU-103906,East,1.0,
SKU-103907,North,1.0,
SKU-103908,South,1.0,
SKU-103909,North,1.0,
SKU-103910,South,1.0,
SKU-103911,West,1.0,
SKU-103912,East,1.0,
SKU-103913,North,1.0,
SKU-103914,South,1.0,
SKU-103915,North,1.0,
SKU-103916,West,1.0,
SKU-103917,West,1.0,
SKU-103918,East,1.0,
SKU-103919,North,1.0,
SKU-103920,North,1.0,
SKU-103921,East,1.0,
SKU-103922,East,1.0,
SKU-103923,West,1.0,
SKU-103924,North,1.0,
SKU-103925,West,1.0,
SKU-103926,East,1.0,
SKU-103927,West,1.0,
SKU-103928,West,1.0,
SKU-103929,North,1.0,
SKU-103930,West,1.0,
SKU-103931,North,1.0,
SKU-103932,North,1.0,
SKU-103933,West,1.0,
SKU-103934,East,1.0,
SKU-103935,North,1.0,
SKU-103936,East,1.0,
SKU-103937,West,1.0,
SKU-103938,West,1.0,
SKU-103939,South,1.0,
SKU-103940,West,1.0,
SKU-103941,West,1.0,
SKU-103942,South,1.0,
SKU-103943,North,1.0,
SKU-103944,South,1.0,
SKU-103945,West,1.0,
SKU-103946,North,1.0,
SKU-103947,North,1.0,
SKU-103948,South,1.0,
SKU-103949,West,1.0,
SKU-103950,East,1.0,
SKU-103951,West,1.0,
SKU-103952,South,1.0,
SKU-103953,West,1.0,
SKU-103954,West,1.0,
SKU-103955,West,1.0,
SKU-103956,North,1.0,
SKU-103957,North,1.0,
SKU-103958,South,1.0,
SKU-103959,South,1.0,
SKU-103960,North,1.0,
SKU-103961,East,1.0,
SKU-103962,East,1.0,
SKU-103963,South,1.0,
SKU-103964,West,1.0,
SKU-103965,West,1.0,
SKU-103966,North,1.0,
SKU-103967,North,1.0,
SKU-103968,West,1.0,
SKU-103969,East,1.0,
SKU-103970,West,1.0,
SKU-103971,South,1.0,
SKU-103972,South,1.0,
SKU-103973,North,1.0,
SKU-103974,North,1.0,
SKU-103975,South,1.0,
SKU-103976,West,1.0,
SKU-103977,South,1.0,
SKU-103978,East,1.0,
SKU-103979,West,1.0,
SKU-103980,North,1.0,
SKU-103981,North,1.0,
SKU-103982,South,1.0,
SKU-103983,North,1.0,
SKU-103984,West,1.0,
SKU-103985,West,1.0,
SKU-103986,North,1.0,
SKU-103987,East,1.0,
SKU-103988,East,1.0,
SKU-103989,North,1.0,
SKU-103990,West,1.0,
